ENSG00000116031	CD207	Gene Expression
ENSG00000237751	LINC01143	Gene Expression
ENSG00000116035	VAX2	Gene Expression
ENSG00000116039	ATP6V1B1	Gene Expression
ENSG00000258881	AC007040.11	Gene Expression
ENSG00000239322	AC007040.7	Gene Expression
ENSG00000144031	ANKRD53	Gene Expression
ENSG00000144043	TEX261	Gene Expression
ENSG00000228384	AC007040.6	Gene Expression
ENSG00000236469	AC007040.8	Gene Expression
ENSG00000124357	NAGK	Gene Expression
ENSG00000272735	RP11-467P9.1	Gene Expression
ENSG00000124370	MCEE	Gene Expression
ENSG00000124383	MPHOSPH10	Gene Expression
ENSG00000124374	PAIP2B	Gene Expression
ENSG00000075292	ZNF638	Gene Expression
ENSG00000135636	DYSF	Gene Expression
ENSG00000003137	CYP26B1	Gene Expression
ENSG00000144036	EXOC6B	Gene Expression
ENSG00000116096	SPR	Gene Expression
ENSG00000135638	EMX1	Gene Expression
ENSG00000144040	SFXN5	Gene Expression
ENSG00000135631	RAB11FIP5	Gene Expression
ENSG00000214513	NOTO	Gene Expression
ENSG00000135632	SMYD5	Gene Expression
ENSG00000135617	PRADC1	Gene Expression
ENSG00000135624	CCT7	Gene Expression
ENSG00000163013	FBXO41	Gene Expression
ENSG00000135625	EGR4	Gene Expression
ENSG00000116127	ALMS1	Gene Expression
ENSG00000144035	NAT8	Gene Expression
ENSG00000144034	TPRKB	Gene Expression
ENSG00000273245	RP11-434P11.2	Gene Expression
ENSG00000144048	DUSP11	Gene Expression
ENSG00000187833	C2orf78	Gene Expression
ENSG00000124356	STAMBP	Gene Expression
ENSG00000163017	ACTG2	Gene Expression
ENSG00000114956	DGUOK	Gene Expression
ENSG00000237883	DGUOK-AS1	Gene Expression
ENSG00000235499	AC073046.25	Gene Expression
ENSG00000255989	RP11-711M9.1	Gene Expression
ENSG00000187605	TET3	Gene Expression
ENSG00000217702	MGC10955	Gene Expression
ENSG00000163170	BOLA3	Gene Expression
ENSG00000225439	BOLA3-AS1	Gene Expression
ENSG00000114978	MOB1A	Gene Expression
ENSG00000267958	CATX-2	Gene Expression
ENSG00000065911	MTHFD2	Gene Expression
ENSG00000264324	RP11-287D1.3	Gene Expression
ENSG00000188687	SLC4A5	Gene Expression
ENSG00000204843	DCTN1	Gene Expression
ENSG00000237737	DCTN1-AS1	Gene Expression
ENSG00000159239	C2orf81	Gene Expression
ENSG00000005448	WDR54	Gene Expression
ENSG00000114993	RTKN	Gene Expression
ENSG00000115274	INO80B	Gene Expression
ENSG00000239779	WBP1	Gene Expression
ENSG00000115275	MOGS	Gene Expression
ENSG00000204822	MRPL53	Gene Expression
ENSG00000135637	CCDC142	Gene Expression
ENSG00000115282	TTC31	Gene Expression
ENSG00000179528	LBX2	Gene Expression
ENSG00000258821	AC005041.17	Gene Expression
ENSG00000272183	RP11-523H20.3	Gene Expression
ENSG00000257702	LBX2-AS1	Gene Expression
ENSG00000115289	PCGF1	Gene Expression
ENSG00000115297	TLX2	Gene Expression
ENSG00000144045	DQX1	Gene Expression
ENSG00000115307	AUP1	Gene Expression
ENSG00000115317	HTRA2	Gene Expression
ENSG00000115318	LOXL3	Gene Expression
ENSG00000115325	DOK1	Gene Expression
ENSG00000159374	M1AP	Gene Expression
ENSG00000135622	SEMA4F	Gene Expression
ENSG00000272711	RP11-259N19.1	Gene Expression
ENSG00000159399	HK2	Gene Expression
ENSG00000204792	AC104135.3	Gene Expression
ENSG00000236209	AC104135.2	Gene Expression
ENSG00000230836	AC104135.4	Gene Expression
ENSG00000115350	POLE4	Gene Expression
ENSG00000115353	TACR1	Gene Expression
ENSG00000270571	RP11-355F16.1	Gene Expression
ENSG00000115363	EVA1A	Gene Expression
ENSG00000237293	AC007099.2	Gene Expression
ENSG00000231172	AC007099.1	Gene Expression
ENSG00000115364	MRPL19	Gene Expression
ENSG00000005436	GCFC2	Gene Expression
ENSG00000270696	RP11-342K6.1	Gene Expression
ENSG00000270462	RP11-342K6.3	Gene Expression
ENSG00000270996	RP11-342K6.4	Gene Expression
ENSG00000176204	LRRTM4	Gene Expression
ENSG00000234653	AC079117.1	Gene Expression
ENSG00000227088	AC084149.2	Gene Expression
ENSG00000230968	AC084149.1	Gene Expression
ENSG00000233605	AC073628.1	Gene Expression
ENSG00000229494	AC012494.1	Gene Expression
ENSG00000234877	AC092660.1	Gene Expression
ENSG00000143954	REG3G	Gene Expression
ENSG00000172023	REG1B	Gene Expression
ENSG00000115386	REG1A	Gene Expression
ENSG00000172016	REG3A	Gene Expression
ENSG00000066032	CTNNA2	Gene Expression
ENSG00000229385	AC010975.1	Gene Expression
ENSG00000224731	AC016716.2	Gene Expression
ENSG00000162951	LRRTM1	Gene Expression
ENSG00000237031	AC008067.2	Gene Expression
ENSG00000230975	AC084193.1	Gene Expression
ENSG00000235519	AC012075.2	Gene Expression
ENSG00000231781	AC079896.1	Gene Expression
ENSG00000237498	AC010105.1	Gene Expression
ENSG00000232548	AC010744.1	Gene Expression
ENSG00000228272	AC106874.1	Gene Expression
ENSG00000163541	SUCLG1	Gene Expression
ENSG00000115423	DNAH6	Gene Expression
ENSG00000186854	TRABD2A	Gene Expression
ENSG00000269417	AC022210.1	Gene Expression
ENSG00000034510	TMSB10	Gene Expression
ENSG00000176407	KCMF1	Gene Expression
ENSG00000260840	RP11-60H5.1	Gene Expression
ENSG00000152284	TCF7L1	Gene Expression
ENSG00000152291	TGOLN2	Gene Expression
ENSG00000042445	RETSAT	Gene Expression
ENSG00000115459	ELMOD3	Gene Expression
ENSG00000273196	RP11-717A5.2	Gene Expression
ENSG00000042493	CAPG	Gene Expression
ENSG00000152292	SH2D6	Gene Expression
ENSG00000168906	MAT2A	Gene Expression
ENSG00000115486	GGCX	Gene Expression
ENSG00000118640	VAMP8	Gene Expression
ENSG00000168899	VAMP5	Gene Expression
ENSG00000168894	RNF181	Gene Expression
ENSG00000168890	TMEM150A	Gene Expression
ENSG00000168883	USP39	Gene Expression
ENSG00000168887	C2orf68	Gene Expression
ENSG00000168878	SFTPB	Gene Expression
ENSG00000115523	GNLY	Gene Expression
ENSG00000168874	ATOH8	Gene Expression
ENSG00000229498	AC105053.3	Gene Expression
ENSG00000115525	ST3GAL5	Gene Expression
ENSG00000232504	AC105053.4	Gene Expression
ENSG00000272564	RP11-548P2.2	Gene Expression
ENSG00000068654	POLR1A	Gene Expression
ENSG00000132300	PTCD3	Gene Expression
ENSG00000132305	IMMT	Gene Expression
ENSG00000273080	RP11-301O19.1	Gene Expression
ENSG00000132313	MRPL35	Gene Expression
ENSG00000068615	REEP1	Gene Expression
ENSG00000115548	KDM3A	Gene Expression
ENSG00000115561	CHMP3	Gene Expression
ENSG00000249884	RNF103-CHMP3	Gene Expression
ENSG00000228363	AC015971.2	Gene Expression
ENSG00000239305	RNF103	Gene Expression
ENSG00000153561	RMND5A	Gene Expression
ENSG00000153563	CD8A	Gene Expression
ENSG00000172116	CD8B	Gene Expression
ENSG00000229615	AC111200.1	Gene Expression
ENSG00000187627	RGPD1	Gene Expression
ENSG00000183281	PLGLB1	Gene Expression
ENSG00000222041	LINC00152	Gene Expression
ENSG00000273445	RP11-1399P15.1	Gene Expression
ENSG00000125551	PLGLB2	Gene Expression
ENSG00000185304	RGPD2	Gene Expression
ENSG00000172086	KRCC1	Gene Expression
ENSG00000115593	SMYD1	Gene Expression
ENSG00000163586	FABP1	Gene Expression
ENSG00000144115	THNSL2	Gene Expression
ENSG00000172073	TEX37	Gene Expression
ENSG00000225420	AC104134.2	Gene Expression
ENSG00000172071	EIF2AK3	Gene Expression
ENSG00000234028	AC062029.1	Gene Expression
ENSG00000153574	RPIA	Gene Expression
ENSG00000270999	CH17-132F21.1	Gene Expression
ENSG00000228325	RP11-685N3.1	Gene Expression
ENSG00000261600	RP11-575H3.1	Gene Expression
ENSG00000163060	TEKT4	Gene Expression
ENSG00000233850	AC103563.8	Gene Expression
ENSG00000172005	MAL	Gene Expression
ENSG00000231062	AC103563.9	Gene Expression
ENSG00000144029	MRPS5	Gene Expression
ENSG00000144026	ZNF514	Gene Expression
ENSG00000163067	ZNF2	Gene Expression
ENSG00000233757	AC092835.2	Gene Expression
ENSG00000155066	PROM2	Gene Expression
ENSG00000115041	KCNIP3	Gene Expression
ENSG00000115042	FAHD2A	Gene Expression
ENSG00000272913	RP11-440D17.3	Gene Expression
ENSG00000273305	RP11-440D17.4	Gene Expression
ENSG00000144015	TRIM43	Gene Expression
ENSG00000235584	AC008268.1	Gene Expression
ENSG00000232931	LINC00342	Gene Expression
ENSG00000174501	ANKRD36C	Gene Expression
ENSG00000186281	GPAT2	Gene Expression
ENSG00000222040	ADRA2B	Gene Expression
ENSG00000188886	ASTL	Gene Expression
ENSG00000158050	DUSP2	Gene Expression
ENSG00000228873	AC012307.2	Gene Expression
ENSG00000084090	STARD7	Gene Expression
ENSG00000135956	TMEM127	Gene Expression
ENSG00000144021	CIAO1	Gene Expression
ENSG00000144028	SNRNP200	Gene Expression
ENSG00000230747	AC021188.4	Gene Expression
ENSG00000198885	ITPRIPL1	Gene Expression
ENSG00000121152	NCAPH	Gene Expression
ENSG00000235480	RP11-363D14.1	Gene Expression
ENSG00000196843	ARID5A	Gene Expression
ENSG00000114982	KANSL3	Gene Expression
ENSG00000114988	LMAN2L	Gene Expression
ENSG00000158158	CNNM4	Gene Expression
ENSG00000273265	RP11-353K11.1	Gene Expression
ENSG00000168763	CNNM3	Gene Expression
ENSG00000163126	ANKRD23	Gene Expression
ENSG00000213337	ANKRD39	Gene Expression
ENSG00000168758	SEMA4C	Gene Expression
ENSG00000168754	FAM178B	Gene Expression
ENSG00000144199	FAHD2B	Gene Expression
ENSG00000135976	ANKRD36	Gene Expression
ENSG00000237837	AC159540.3	Gene Expression
ENSG00000230606	AC159540.1	Gene Expression
ENSG00000241481	AC159540.2	Gene Expression
ENSG00000135940	COX5B	Gene Expression
ENSG00000115073	ACTR1B	Gene Expression
ENSG00000228486	LINC01125	Gene Expression
ENSG00000115085	ZAP70	Gene Expression
ENSG00000075568	TMEM131	Gene Expression
ENSG00000168658	VWA3B	Gene Expression
ENSG00000222000	AC092675.3	Gene Expression
ENSG00000144191	CNGA3	Gene Expression
ENSG00000040933	INPP4A	Gene Expression
ENSG00000183513	COA5	Gene Expression
ENSG00000115446	UNC50	Gene Expression
ENSG00000071073	MGAT4A	Gene Expression
ENSG00000226791	AC109826.1	Gene Expression
ENSG00000196872	KIAA1211L	Gene Expression
ENSG00000135951	TSGA10	Gene Expression
ENSG00000241962	C2orf15	Gene Expression
ENSG00000273045	C2ORF15	Gene Expression
ENSG00000144182	LIPT1	Gene Expression
ENSG00000273155	MRPL30	Gene Expression
ENSG00000158411	MITD1	Gene Expression
ENSG00000185414	MRPL30	Gene Expression
ENSG00000185674	LYG2	Gene Expression
ENSG00000144214	LYG1	Gene Expression
ENSG00000115514	TXNDC9	Gene Expression
ENSG00000158417	EIF5B	Gene Expression
ENSG00000135945	REV1	Gene Expression
ENSG00000273306	RP11-527J8.1	Gene Expression
ENSG00000144218	AFF3	Gene Expression
ENSG00000230393	AC092667.2	Gene Expression
ENSG00000232084	LINC01104	Gene Expression
ENSG00000170500	LONRF2	Gene Expression
ENSG00000269383	AC012493.2	Gene Expression
ENSG00000115526	CHST10	Gene Expression
ENSG00000204640	NMS	Gene Expression
ENSG00000115539	PDCL3	Gene Expression
ENSG00000234988	AC068538.4	Gene Expression
ENSG00000234169	AC092168.3	Gene Expression
ENSG00000228488	AC092168.4	Gene Expression
ENSG00000170485	NPAS2	Gene Expression
ENSG00000230140	AC016738.3	Gene Expression
ENSG00000223947	AC016738.4	Gene Expression
ENSG00000071082	RPL31	Gene Expression
ENSG00000204634	TBC1D8	Gene Expression
ENSG00000272902	RP11-299H21.1	Gene Expression
ENSG00000158435	CNOT11	Gene Expression
ENSG00000163162	RNF149	Gene Expression
ENSG00000175874	CREG2	Gene Expression
ENSG00000196460	RFX8	Gene Expression
ENSG00000223826	AC092570.2	Gene Expression
ENSG00000071054	MAP4K4	Gene Expression
ENSG00000233404	FLJ20373	Gene Expression
ENSG00000115590	IL1R2	Gene Expression
ENSG00000115594	IL1R1	Gene Expression
ENSG00000226925	AC007271.3	Gene Expression
ENSG00000115598	IL1RL2	Gene Expression
ENSG00000115602	IL1RL1	Gene Expression
ENSG00000115604	IL18R1	Gene Expression
ENSG00000115607	IL18RAP	Gene Expression
ENSG00000180251	SLC9A4	Gene Expression
ENSG00000115616	SLC9A2	Gene Expression
ENSG00000135953	MFSD9	Gene Expression
ENSG00000170417	TMEM182	Gene Expression
ENSG00000236757	AC007251.2	Gene Expression
ENSG00000224095	AC108051.1	Gene Expression
ENSG00000227680	AC108051.2	Gene Expression
ENSG00000224850	AC108051.3	Gene Expression
ENSG00000229209	AC073987.1	Gene Expression
ENSG00000232597	AC013727.1	Gene Expression
ENSG00000236141	AC013727.2	Gene Expression
ENSG00000256637	RP11-76I14.1	Gene Expression
ENSG00000228968	AC096554.1	Gene Expression
ENSG00000227157	AC068535.2	Gene Expression
ENSG00000225765	AC068535.3	Gene Expression
ENSG00000235597	LINC01102	Gene Expression
ENSG00000234781	LINC01103	Gene Expression
ENSG00000231626	AC013402.4	Gene Expression
ENSG00000236109	AC013402.3	Gene Expression
ENSG00000230690	AC013402.5	Gene Expression
ENSG00000228528	AC068057.1	Gene Expression
ENSG00000234177	LINC01114	Gene Expression
ENSG00000233639	LINC01158	Gene Expression
ENSG00000198914	POU3F3	Gene Expression
ENSG00000239587	AC018730.4	Gene Expression
ENSG00000229743	LINC01159	Gene Expression
ENSG00000224509	AC010884.1	Gene Expression
ENSG00000135972	MRPS9	Gene Expression
ENSG00000231851	AC104655.2	Gene Expression
ENSG00000226508	AC104655.3	Gene Expression
ENSG00000135973	GPR45	Gene Expression
ENSG00000272861	RP11-332H14.1	Gene Expression
ENSG00000268556	AC012360.1	Gene Expression
ENSG00000135966	TGFBRAP1	Gene Expression
ENSG00000268809	AC012360.2	Gene Expression
ENSG00000235319	AC012360.4	Gene Expression
ENSG00000272994	RP11-332H14.2	Gene Expression
ENSG00000135974	C2orf49	Gene Expression
ENSG00000115641	FHL2	Gene Expression
ENSG00000238273	AC012360.6	Gene Expression
ENSG00000071051	NCK2	Gene Expression
ENSG00000235522	AC009505.2	Gene Expression
ENSG00000234162	AC009505.4	Gene Expression
ENSG00000119147	C2orf40	Gene Expression
ENSG00000115652	UXS1	Gene Expression
ENSG00000233339	AC018878.3	Gene Expression
ENSG00000153165	RGPD3	Gene Expression
ENSG00000269000	AC108868.1	Gene Expression
ENSG00000231505	AC108868.5	Gene Expression
ENSG00000232001	AC108868.6	Gene Expression
ENSG00000144057	ST6GAL2	Gene Expression
ENSG00000227294	AC016994.2	Gene Expression
ENSG00000229457	AC006227.1	Gene Expression
ENSG00000225588	AC096669.1	Gene Expression
ENSG00000237880	AC096669.2	Gene Expression
ENSG00000224568	AC096669.3	Gene Expression
ENSG00000232991	GACAT1	Gene Expression
ENSG00000230651	RGPD4-AS1	Gene Expression
ENSG00000196862	RGPD4	Gene Expression
ENSG00000115665	SLC5A7	Gene Expression
ENSG00000231221	AC023672.2	Gene Expression
ENSG00000225328	AC019100.3	Gene Expression
ENSG00000196228	SULT1C3	Gene Expression
ENSG00000198203	SULT1C2	Gene Expression
ENSG00000198075	SULT1C4	Gene Expression
ENSG00000135968	GCC2	Gene Expression
ENSG00000214184	AC012487.2	Gene Expression
ENSG00000169756	LIMS1	Gene Expression
ENSG00000228763	AC010095.5	Gene Expression
ENSG00000153201	RANBP2	Gene Expression
ENSG00000163006	CCDC138	Gene Expression
ENSG00000135960	EDAR	Gene Expression
ENSG00000259863	SH3RF3-AS1	Gene Expression
ENSG00000172985	SH3RF3	Gene Expression
ENSG00000186522	SEPT10	Gene Expression
ENSG00000198142	SOWAHC	Gene Expression
ENSG00000015568	RGPD5	Gene Expression
ENSG00000256977	LIMS3	Gene Expression
ENSG00000204588	LINC01123	Gene Expression
ENSG00000144063	MALL	Gene Expression
ENSG00000144061	NPHP1	Gene Expression
ENSG00000175701	LINC00116	Gene Expression
ENSG00000261760	RP11-1223D19.1	Gene Expression
ENSG00000175772	LINC01106	Gene Expression
ENSG00000184115	RP13-1039J1.2	Gene Expression
ENSG00000257207	LIMS3	Gene Expression
ENSG00000227574	RP13-1039J1.3	Gene Expression
ENSG00000256671	LIMS3L	Gene Expression
ENSG00000183054	RGPD6	Gene Expression
ENSG00000231536	AC123886.2	Gene Expression
ENSG00000169679	BUB1	Gene Expression
ENSG00000235881	AC114776.3	Gene Expression
ENSG00000153093	ACOXL	Gene Expression
ENSG00000204581	AC096670.3	Gene Expression
ENSG00000153094	BCL2L11	Gene Expression
ENSG00000230499	AC108463.1	Gene Expression
ENSG00000172965	MIR4435-1HG	Gene Expression
ENSG00000271590	RP11-181E10.3	Gene Expression
ENSG00000229118	AC068491.2	Gene Expression
ENSG00000270190	RP11-803D5.4	Gene Expression
ENSG00000240350	AC017002.1	Gene Expression
ENSG00000224959	AC017002.2	Gene Expression
ENSG00000225744	AC017002.4	Gene Expression
ENSG00000153107	ANAPC1	Gene Expression
ENSG00000153208	MERTK	Gene Expression
ENSG00000153214	TMEM87B	Gene Expression
ENSG00000144152	FBLN7	Gene Expression
ENSG00000144161	ZC3H8	Gene Expression
ENSG00000188177	ZC3H6	Gene Expression
ENSG00000169629	RGPD8	Gene Expression
ENSG00000114999	TTL	Gene Expression
ENSG00000125630	POLR1B	Gene Expression
ENSG00000125611	CHCHD5	Gene Expression
ENSG00000228251	AC012442.6	Gene Expression
ENSG00000237753	AC079922.3	Gene Expression
ENSG00000144136	SLC20A1	Gene Expression
ENSG00000144130	NT5DC4	Gene Expression
ENSG00000169607	CKAP2L	Gene Expression
ENSG00000115008	IL1A	Gene Expression
ENSG00000125538	IL1B	Gene Expression
ENSG00000125571	IL37	Gene Expression
ENSG00000136688	IL36G	Gene Expression
ENSG00000136694	IL36A	Gene Expression
ENSG00000136696	IL36B	Gene Expression
ENSG00000136695	IL36RN	Gene Expression
ENSG00000136697	IL1F10	Gene Expression
ENSG00000136689	IL1RN	Gene Expression
ENSG00000125637	PSD4	Gene Expression
ENSG00000234174	AC016683.5	Gene Expression
ENSG00000125618	PAX8	Gene Expression
ENSG00000258395	RP11-65I12.1	Gene Expression
ENSG00000234997	AC016745.3	Gene Expression
ENSG00000272563	RP11-480C16.1	Gene Expression
ENSG00000136682	CBWD2	Gene Expression
ENSG00000238091	AC016745.1	Gene Expression
ENSG00000184492	FOXD4L1	Gene Expression
ENSG00000234148	RP11-395L14.3	Gene Expression
ENSG00000231943	RP11-395L14.4	Gene Expression
ENSG00000226516	FAM138B	Gene Expression
ENSG00000144134	RABL2A	Gene Expression
ENSG00000233479	AC017074.1	Gene Expression
ENSG00000227359	AC017074.2	Gene Expression
ENSG00000115084	SLC35F5	Gene Expression
ENSG00000244063	AC024704.2	Gene Expression
ENSG00000228857	AC104653.1	Gene Expression
ENSG00000270019	RP11-141B14.1	Gene Expression
ENSG00000115091	ACTR3	Gene Expression
ENSG00000234199	AC010982.1	Gene Expression
ENSG00000243179	AC110769.3	Gene Expression
ENSG00000235242	AC010982.2	Gene Expression
ENSG00000175497	DPP10	Gene Expression
ENSG00000231538	DPP10-AS3	Gene Expression
ENSG00000235717	DPP10-AS2	Gene Expression
ENSG00000235026	DPP10-AS1	Gene Expression
ENSG00000238207	AC009312.1	Gene Expression
ENSG00000088205	DDX18	Gene Expression
ENSG00000236255	AC009404.2	Gene Expression
ENSG00000125633	CCDC93	Gene Expression
ENSG00000235066	AC009303.1	Gene Expression
ENSG00000273185	RP11-98C1.1	Gene Expression
ENSG00000272895	RP11-98C1.2	Gene Expression
ENSG00000125629	INSIG2	Gene Expression
ENSG00000226856	AC093901.1	Gene Expression
ENSG00000258910	RP11-19E11.1	Gene Expression
ENSG00000163064	EN1	Gene Expression
ENSG00000019169	MARCO	Gene Expression
ENSG00000259094	RP11-77A13.1	Gene Expression
ENSG00000144119	C1QL2	Gene Expression
ENSG00000115107	STEAP3	Gene Expression
ENSG00000229867	STEAP3-AS1	Gene Expression
ENSG00000186132	C2orf76	Gene Expression
ENSG00000155368	DBI	Gene Expression
ENSG00000171227	TMEM37	Gene Expression
ENSG00000080293	SCTR	Gene Expression
ENSG00000231013	AC013275.2	Gene Expression
ENSG00000163075	PCDP1	Gene Expression
ENSG00000144120	TMEM177	Gene Expression
ENSG00000088179	PTPN4	Gene Expression
ENSG00000115109	EPB41L5	Gene Expression
ENSG00000224789	AC012363.4	Gene Expression
ENSG00000226479	TMEM185B	Gene Expression
ENSG00000144118	RALB	Gene Expression
ENSG00000235840	AC012363.13	Gene Expression
ENSG00000163083	INHBB	Gene Expression
ENSG00000268194	LINC01101	Gene Expression
ENSG00000237614	AC073257.2	Gene Expression
ENSG00000232140	AC073257.1	Gene Expression
ENSG00000229774	AC018866.1	Gene Expression
ENSG00000074047	GLI2	Gene Expression
ENSG00000271709	RP11-297J22.1	Gene Expression
ENSG00000234455	AC067960.1	Gene Expression
ENSG00000236145	AC079988.3	Gene Expression
ENSG00000115112	TFCP2L1	Gene Expression
ENSG00000074054	CLASP1	Gene Expression
ENSG00000265451	RP11-204L24.2	Gene Expression
ENSG00000236859	NIFK-AS1	Gene Expression
ENSG00000155438	NIFK	Gene Expression
ENSG00000211460	TSN	Gene Expression
ENSG00000224655	AC018737.3	Gene Expression
ENSG00000237856	AC062020.2	Gene Expression
ENSG00000232740	AC062020.1	Gene Expression
ENSG00000226708	AC073409.1	Gene Expression
ENSG00000228400	AC079154.1	Gene Expression
ENSG00000155052	CNTNAP5	Gene Expression
ENSG00000235491	AC097499.1	Gene Expression
ENSG00000226813	AC114813.1	Gene Expression
ENSG00000235774	AC023347.1	Gene Expression
ENSG00000136732	GYPC	Gene Expression
ENSG00000237524	AC114783.1	Gene Expression
ENSG00000260634	RP11-521O16.1	Gene Expression
ENSG00000260163	RP11-521O16.2	Gene Expression
ENSG00000136717	BIN1	Gene Expression
ENSG00000186684	CYP27C1	Gene Expression
ENSG00000163161	ERCC3	Gene Expression
ENSG00000169967	MAP3K2	Gene Expression
ENSG00000236682	AC068282.3	Gene Expression
ENSG00000115718	PROC	Gene Expression
ENSG00000163166	IWS1	Gene Expression
ENSG00000231731	AC010976.2	Gene Expression
ENSG00000169994	MYO7B	Gene Expression
ENSG00000272789	RP11-286H15.1	Gene Expression
ENSG00000072163	LIMS2	Gene Expression
ENSG00000144230	GPR17	Gene Expression
ENSG00000136709	WDR33	Gene Expression
ENSG00000173349	SFT2D3	Gene Expression
ENSG00000270081	RP5-935K16.1	Gene Expression
ENSG00000144231	POLR2D	Gene Expression
ENSG00000144233	AMMECR1L	Gene Expression
ENSG00000272667	RP11-395A13.2	Gene Expression
ENSG00000136715	SAP130	Gene Expression
ENSG00000136731	UGGT1	Gene Expression
ENSG00000136720	HS6ST1	Gene Expression
ENSG00000237532	AC012451.1	Gene Expression
ENSG00000238277	AC068483.1	Gene Expression
ENSG00000204460	AC079586.1	Gene Expression
ENSG00000229536	AC079776.1	Gene Expression
ENSG00000237574	AC079776.3	Gene Expression
ENSG00000222014	RAB6C	Gene Expression
ENSG00000196604	POTEF	Gene Expression
ENSG00000224087	AC018804.3	Gene Expression
ENSG00000152076	CCDC74B	Gene Expression
ENSG00000136699	SMPD4	Gene Expression
ENSG00000152082	MZT2B	Gene Expression
ENSG00000152086	TUBA3E	Gene Expression
ENSG00000136710	CCDC115	Gene Expression
ENSG00000136718	IMP4	Gene Expression
ENSG00000072135	PTPN18	Gene Expression
ENSG00000196834	POTEI	Gene Expression
ENSG00000225819	AC013269.3	Gene Expression
ENSG00000152093	CFC1B	Gene Expression
ENSG00000225341	AC013269.4	Gene Expression
ENSG00000184761	AC013269.5	Gene Expression
ENSG00000183292	AC140481.2	Gene Expression
ENSG00000232408	AC140481.4	Gene Expression
ENSG00000136698	CFC1	Gene Expression
ENSG00000222038	POTEJ	Gene Expression
ENSG00000173302	GPR148	Gene Expression
ENSG00000229797	AC140481.8	Gene Expression
ENSG00000178171	AMER3	Gene Expression
ENSG00000233221	AC133785.1	Gene Expression
ENSG00000136002	ARHGEF4	Gene Expression
ENSG00000152102	FAM168B	Gene Expression
ENSG00000115762	PLEKHB2	Gene Expression
ENSG00000188219	POTEE	Gene Expression
ENSG00000178206	CYP4F31P	Gene Expression
ENSG00000223631	LINC01120	Gene Expression
ENSG00000273073	RP11-109E12.1	Gene Expression
ENSG00000173272	MZT2A	Gene Expression
ENSG00000075886	TUBA3D	Gene Expression
ENSG00000163040	CCDC74A	Gene Expression
ENSG00000224559	LINC01087	Gene Expression
ENSG00000197927	C2orf27A	Gene Expression
ENSG00000186825	C2orf27B	Gene Expression
ENSG00000229203	AC103564.7	Gene Expression
ENSG00000244337	AJ239322.3	Gene Expression
ENSG00000235615	AJ239322.1	Gene Expression
ENSG00000236485	RP1-156L9.1	Gene Expression
ENSG00000163046	ANKRD30BL	Gene Expression
ENSG00000230803	AC097532.2	Gene Expression
ENSG00000272769	RP11-725P16.2	Gene Expression
ENSG00000183840	GPR39	Gene Expression
ENSG00000150551	LYPD1	Gene Expression
ENSG00000230065	AC010974.3	Gene Expression
ENSG00000176771	NCKAP5	Gene Expression
ENSG00000233729	AC016909.1	Gene Expression
ENSG00000269686	AC011755.1	Gene Expression
ENSG00000226953	AC010890.1	Gene Expression
ENSG00000223430	AC011243.1	Gene Expression
ENSG00000152127	MGAT5	Gene Expression
ENSG00000152128	TMEM163	Gene Expression
ENSG00000224043	CCNT2-AS1	Gene Expression
ENSG00000153086	ACMSD	Gene Expression
ENSG00000082258	CCNT2	Gene Expression
ENSG00000176601	MAP3K19	Gene Expression
ENSG00000115839	RAB3GAP1	Gene Expression
ENSG00000121988	ZRANB3	Gene Expression
ENSG00000048991	R3HDM1	Gene Expression
ENSG00000144224	UBXN4	Gene Expression
ENSG00000115850	LCT	Gene Expression
ENSG00000226806	AC011893.3	Gene Expression
ENSG00000076003	MCM6	Gene Expression
ENSG00000115866	DARS	Gene Expression
ENSG00000231890	AC093391.2	Gene Expression
ENSG00000237262	AC068492.1	Gene Expression
ENSG00000121966	CXCR4	Gene Expression
ENSG00000144229	THSD7B	Gene Expression
ENSG00000234007	AC020601.1	Gene Expression
ENSG00000150540	HNMT	Gene Expression
ENSG00000224231	AC069394.1	Gene Expression
ENSG00000228043	AC097721.2	Gene Expression
ENSG00000230569	AC114763.1	Gene Expression
ENSG00000144228	SPOPL	Gene Expression
ENSG00000260059	RP11-231E19.1	Gene Expression
ENSG00000237772	AC092620.3	Gene Expression
ENSG00000144227	NXPH2	Gene Expression
ENSG00000226939	AC062021.1	Gene Expression
ENSG00000229131	AC016710.1	Gene Expression
ENSG00000223554	AC078851.1	Gene Expression
ENSG00000224028	AC073928.2	Gene Expression
ENSG00000168702	LRP1B	Gene Expression
ENSG00000115919	KYNU	Gene Expression
ENSG00000075884	ARHGAP15	Gene Expression
ENSG00000257284	RP11-190J23.1	Gene Expression
ENSG00000228655	AC096558.1	Gene Expression
ENSG00000257640	RP11-570L15.2	Gene Expression
ENSG00000258268	RP11-570L15.1	Gene Expression
ENSG00000231758	AC092652.1	Gene Expression
ENSG00000257277	RP11-434H14.1	Gene Expression
ENSG00000257226	CTD-2252P21.1	Gene Expression
ENSG00000236356	AC079584.2	Gene Expression
ENSG00000232377	AC016910.1	Gene Expression
ENSG00000121964	GTDC1	Gene Expression
ENSG00000169554	ZEB2	Gene Expression
ENSG00000238057	ZEB2-AS1	Gene Expression
ENSG00000232606	AC010090.1	Gene Expression
ENSG00000226674	TEX41	Gene Expression
ENSG00000234940	AC023128.1	Gene Expression
ENSG00000268580	RP11-514A9.1	Gene Expression
